ID	SiteID	PID	VID	SN	NAME	DESC
5230	AGG-HCMTBH12	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
5231	AGG-HCMTBH12	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
5232	AGG-HCMTBH12	ASR-9006-FAN-V2,	V01,	FOC2031N5NG	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
5233	AGG-HCMTBH12	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
5234	AGG-HCMTBH12	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
5235	AGG-HCMTBH12	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
5236	AGG-HCMTBH12	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
5237	AGG-HCMTBH12	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
5238	AGG-HCMTBH12	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
5239	AGG-HCMTBH12	A9K-4T16GE-TR,	V02,	FOC2031NGRK	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
5240	AGG-HCMTBH12	FCLF8520P2BTL-A,	A,	PU71XZC	GigabitEthernet0/0/0/14	Non-Cisco FINISAR CORP. SFP 1G Pluggable Optics Module
5241	AGG-HCMTBH12	FCLF8520P2BTL-A,	A,	PU72F1V	GigabitEthernet0/0/0/15	Non-Cisco FINISAR CORP. SFP 1G Pluggable Optics Module
5242	AGG-HCMTBH12	SFP-10G-LR	V02	FC1611130184	module mau TenGigE0/0/CPU0/16	10GBASE-LR SFP+ Module for SMF
5243	AGG-HCMTBH12	SFP-10G-ER	V02	FC1611131039	module mau TenGigE0/0/CPU0/17	10GBASE-ER 1550nm SMF 40KM
5244	AGG-HCMTBH12	SFP-10G-LR	V03	FC1708050363	module mau TenGigE0/0/CPU0/18	10GBASE-LR SFP+ Module for SMF
5245	AGG-HCMTBH12	SFP-10G-LR	V02	FC1611130387	module mau TenGigE0/0/CPU0/19	10GBASE-LR SFP+ Module for SMF
5246	AGG-HCMTBH12	A9K-24X10GE-1G-TR,	V04,	FOC2424N6EQ	module 0/1/CPU0	24X10G/1G Packet Transport Optimized LC
5247	AGG-HCMTBH12	SFP-10G-LR,	N/A,	10GLR20051308	TenGigE0/1/0/0	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5248	AGG-HCMTBH12	SFP-10G-LR	V02	10GLR20102484	module mau TenGigE0/1/CPU0/1	10GBASE-LR SFP+ Module for SMF
5249	AGG-HCMTBH12	SFP-10G-LR,	N/A,	10GLR20051341	TenGigE0/1/0/2	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5250	AGG-HCMTBH12	SFP-10G-LR	V02	10GLR20102488	module mau TenGigE0/1/CPU0/4	10GBASE-LR SFP+ Module for SMF
5251	AGG-HCMTBH12	SFP-10G-LR,	N/A,	10GLR20051349	TenGigE0/1/0/5	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5252	AGG-HCMTBH12	SFP-10G-LR,	N/A,	10GLR20051346	TenGigE0/1/0/6	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5253	AGG-HCMTBH12	SFP-10G-LR	V02	10GLR20102492	module mau TenGigE0/1/CPU0/7	10GBASE-LR SFP+ Module for SMF
5254	AGG-HCMTBH12	SFP-10G-LR,	N/A,	10GLR20051342	TenGigE0/1/0/8	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5255	AGG-HCMTBH12	PWR-2KW-DC-V2,	V03,	ART2033Y0AT	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
5256	AGG-HCMTBH12	PWR-2KW-DC-V2,	V03,	ART2033Y0AE	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
5257	AGG-HCMTBH12	PWR-2KW-DC-V2,	V03,	ART2418Y037	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
5258	AGG-HCMTBH12	ASR-9006-DC-V2,	V02,	FOX2032GMCT	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
5259	AGG-HCMTBH11	A9K-RSP440-TR,	V08,	FOC2034NK33	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5260	AGG-HCMTBH11	A9K-RSP440-TR,	V08,	FOC2033NQDM	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5261	AGG-HCMTBH11	ASR-9006-FAN-V2,	V01,	FOC2034NN9K	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
5262	AGG-HCMTBH11	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
5263	AGG-HCMTBH11	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
5264	AGG-HCMTBH11	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
5265	AGG-HCMTBH11	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
5266	AGG-HCMTBH11	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
5267	AGG-HCMTBH11	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
5268	AGG-HCMTBH11	ASR-9006-FAN-V2,	V01,	FOC2034NN8V	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
5269	AGG-HCMTBH11	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
5270	AGG-HCMTBH11	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
5271	AGG-HCMTBH11	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
5272	AGG-HCMTBH11	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
5273	AGG-HCMTBH11	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
5274	AGG-HCMTBH11	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
5275	AGG-HCMTBH11	A9K-4T16GE-TR,	V02,	FOC2031NGRG	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
5276	AGG-HCMTBH11	SFP-10G-LR	V02	FC1611130173	module mau TenGigE0/0/CPU0/16	10GBASE-LR SFP+ Module for SMF
5277	AGG-HCMTBH11	SFP-10G-LR	V02	FC1611130172	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
5278	AGG-HCMTBH11	SFP-10G-LR	V02	FC1611130534	module mau TenGigE0/0/CPU0/18	10GBASE-LR SFP+ Module for SMF
5279	AGG-HCMTBH11	SFP-10G-LR	V02	FC1611130521	module mau TenGigE0/0/CPU0/19	10GBASE-LR SFP+ Module for SMF
5280	AGG-HCMTBH11	A9K-24X10GE-1G-TR,	V04,	FOC2428P7EQ	module 0/1/CPU0	24X10G/1G Packet Transport Optimized LC
5281	AGG-HCMTBH11	SFP-10G-LR,	N/A,	10GLR20051310	TenGigE0/1/0/0	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5282	AGG-HCMTBH11	SFP-10G-LR,	N/A,	10GLR20051307	TenGigE0/1/0/4	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5283	AGG-HCMTBH11	SFP-10G-LR,	N/A,	10GLR20051306	TenGigE0/1/0/5	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5284	AGG-HCMTBH11	SFP-10G-LR,	N/A,	10GLR20051344	TenGigE0/1/0/6	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5285	AGG-HCMTBH11	SFP-10G-LR,	N/A,	10GLR20051345	TenGigE0/1/0/8	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5286	AGG-HCMTBH11	PWR-2KW-DC-V2,	V03,	ART2029Y010	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
5287	AGG-HCMTBH11	PWR-2KW-DC-V2,	V03,	ART2029Y03J	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
5288	AGG-HCMTBH11	PWR-2KW-DC-V2,	V03,	ART2418Y02T	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
5289	AGG-HCMTBH11	ASR-9006-DC-V2,	V02,	FOX2034G0SY	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
5290	AGG-HCMQ1222	A9K-RSP440-TR,	V09,	FOC2035NZT0	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5291	AGG-HCMQ1222	A9K-RSP440-TR,	V09,	FOC2035P008	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5292	AGG-HCMQ1222	ASR-9006-FAN-V2,	V01,	FOC2035NS6K	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
5293	AGG-HCMQ1222	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
5294	AGG-HCMQ1222	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
5295	AGG-HCMQ1222	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
5296	AGG-HCMQ1222	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
5297	AGG-HCMQ1222	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
5298	AGG-HCMQ1222	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
5299	AGG-HCMQ1222	ASR-9006-FAN-V2,	V01,	FOC2035NS6G	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
5300	AGG-HCMQ1222	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
5301	AGG-HCMQ1222	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
5302	AGG-HCMQ1222	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
5303	AGG-HCMQ1222	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
5304	AGG-HCMQ1222	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
5305	AGG-HCMQ1222	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
5306	AGG-HCMQ1222	A9K-4T16GE-TR,	V02,	FOC2036NFU3	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
5307	AGG-HCMQ1222	FCLF8520P2BTL-A,	A,	PU72F2Q	GigabitEthernet0/0/0/14	Non-Cisco FINISAR CORP. SFP 1G Pluggable Optics Module
5308	AGG-HCMQ1222	FCLF8520P2BTL-A,	A,	PU72F1B	GigabitEthernet0/0/0/15	Non-Cisco FINISAR CORP. SFP 1G Pluggable Optics Module
5309	AGG-HCMQ1222	SFP-10G-ER	V02	FC1611131115	module mau TenGigE0/0/CPU0/16	10GBASE-ER 1550nm SMF 40KM
5310	AGG-HCMQ1222	SFP-10G-LR	V02	FC1611130135	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
5311	AGG-HCMQ1222	SFP-10G-ER	V02	FC1708050519	module mau TenGigE0/0/CPU0/18	10GBASE-ER 1550nm SMF 40KM
5312	AGG-HCMQ1222	SFP-10G-LR	V03	FC1708050365	module mau TenGigE0/0/CPU0/19	10GBASE-LR SFP+ Module for SMF
5313	AGG-HCMQ1222	A9K-24X10GE-1G-TR,	V04,	FOC2423N6CV	module 0/1/CPU0	24X10G/1G Packet Transport Optimized LC
5314	AGG-HCMQ1222	SFP-10G-LR,	N/A,	10GLR20051515	TenGigE0/1/0/1	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5315	AGG-HCMQ1222	SFP-10G-LR,	N/A,	10GLR20051088	TenGigE0/1/0/2	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5316	AGG-HCMQ1222	SFP-10G-LR	V03	FC1708050387	module mau TenGigE0/1/CPU0/3	10GBASE-LR SFP+ Module for SMF
5317	AGG-HCMQ1222	SFP-10G-LR,	N/A,	10GLR20051075	TenGigE0/1/0/4	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5318	AGG-HCMQ1222	SFP-10G-LR,	N/A,	10GLR20051514	TenGigE0/1/0/6	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5319	AGG-HCMQ1222	SFP-10G-ER	V02	10GER2010190041	module mau TenGigE0/1/CPU0/16	10GBASE-ER 1550nm SMF 40KM
5320	AGG-HCMQ1222	SFP-10G-LR	V02	10GLR20102774	module mau TenGigE0/1/CPU0/17	10GBASE-LR SFP+ Module for SMF
5321	AGG-HCMQ1222	PWR-2KW-DC-V2,	V03,	DTM202501GL	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
5322	AGG-HCMQ1222	PWR-2KW-DC-V2,	V03,	DTM202501QZ	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
5323	AGG-HCMQ1222	PWR-2KW-DC-V2,	V03,	ART2419Y011	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
5324	AGG-HCMQ1222	ASR-9006-DC-V2,	V02,	FOX2035G514	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
5325	AGG-HCMQ1221	A9K-RSP440-TR,	V09,	FOC2035NZSL	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5326	AGG-HCMQ1221	A9K-RSP440-TR,	V09,	FOC2035P021	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5327	AGG-HCMQ1221	ASR-9006-FAN-V2,	V01,	FOC2035NS3P	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
5328	AGG-HCMQ1221	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
5329	AGG-HCMQ1221	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
5330	AGG-HCMQ1221	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
5331	AGG-HCMQ1221	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
5332	AGG-HCMQ1221	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
5333	AGG-HCMQ1221	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
5334	AGG-HCMQ1221	ASR-9006-FAN-V2,	V01,	FOC2035NS3L	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
5335	AGG-HCMQ1221	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
5336	AGG-HCMQ1221	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
5337	AGG-HCMQ1221	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
5338	AGG-HCMQ1221	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
5339	AGG-HCMQ1221	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
5340	AGG-HCMQ1221	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
5341	AGG-HCMQ1221	A9K-4T16GE-TR,	V02,	FOC2031NGSN	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
5342	AGG-HCMQ1221	SFP-10G-ER	V02	FC1611131114	module mau TenGigE0/0/CPU0/16	10GBASE-ER 1550nm SMF 40KM
5343	AGG-HCMQ1221	SFP-10G-LR	V02	FC1611130134	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
5344	AGG-HCMQ1221	SFP-10G-LR	V02	FC1611130511	module mau TenGigE0/0/CPU0/18	10GBASE-LR SFP+ Module for SMF
5345	AGG-HCMQ1221	SFP-10G-LR	V02	FC1611130065	module mau TenGigE0/0/CPU0/19	10GBASE-LR SFP+ Module for SMF
5346	AGG-HCMQ1221	A9K-24X10GE-1G-TR,	V04,	FOC2423N672	module 0/1/CPU0	24X10G/1G Packet Transport Optimized LC
5347	AGG-HCMQ1221	SFP-10G-LR,	N/A,	10GLR20051085	TenGigE0/1/0/0	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5348	AGG-HCMQ1221	SFP-10G-ER	V02	10GER20100007	module mau TenGigE0/1/CPU0/1	10GBASE-ER 1550nm SMF 40KM
5349	AGG-HCMQ1221	SFP-10G-LR,	N/A,	10GLR20051556	TenGigE0/1/0/3	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5350	AGG-HCMQ1221	SFP-10G-LR,	N/A,	10GLR20051557	TenGigE0/1/0/5	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5351	AGG-HCMQ1221	SFP-10G-ER	V02	10GER2010190042	module mau TenGigE0/1/CPU0/16	10GBASE-ER 1550nm SMF 40KM
5352	AGG-HCMQ1221	SFP-10G-LR	V02	10GLR20102871	module mau TenGigE0/1/CPU0/17	10GBASE-LR SFP+ Module for SMF
5353	AGG-HCMQ1221	PWR-2KW-DC-V2,	V03,	DTM202501UC	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
5354	AGG-HCMQ1221	PWR-2KW-DC-V2,	V03,	DTM202501HC	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
5355	AGG-HCMQ1221	PWR-2KW-DC-V2,	V03,	ART2418Y04J	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
5356	AGG-HCMQ1221	ASR-9006-DC-V2,	V02,	FOX2037GJ0G	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
5357	AGG-HCMQ1212	A9K-RSP440-TR,	V09,	FOC2035P04Z	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5358	AGG-HCMQ1212	A9K-RSP440-TR,	V09,	FOC2035NZQR	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5359	AGG-HCMQ1212	ASR-9006-FAN-V2,	V01,	FOC2035NS1H	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
5360	AGG-HCMQ1212	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
5361	AGG-HCMQ1212	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
5362	AGG-HCMQ1212	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
5363	AGG-HCMQ1212	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
5364	AGG-HCMQ1212	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
5365	AGG-HCMQ1212	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
5366	AGG-HCMQ1212	ASR-9006-FAN-V2,	V01,	FOC2035NS4A	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
5367	AGG-HCMQ1212	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
5368	AGG-HCMQ1212	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
5369	AGG-HCMQ1212	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
5370	AGG-HCMQ1212	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
5371	AGG-HCMQ1212	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
5372	AGG-HCMQ1212	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
5373	AGG-HCMQ1212	A9K-4T16GE-TR,	V02,	FOC2031NGSU	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
5374	AGG-HCMQ1212	FCLF8520P2BTL-A,	A,	PU72X0X	GigabitEthernet0/0/0/15	Non-Cisco FINISAR CORP. SFP 1G Pluggable Optics Module
5375	AGG-HCMQ1212	SFP-10G-ER	V02	FC1611131116	module mau TenGigE0/0/CPU0/16	10GBASE-ER 1550nm SMF 40KM
5376	AGG-HCMQ1212	SFP-10G-LR	V02	FC1611130133	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
5377	AGG-HCMQ1212	SFP-10G-LR	V03	FC1708050378	module mau TenGigE0/0/CPU0/18	10GBASE-LR SFP+ Module for SMF
5378	AGG-HCMQ1212	SFP-10G-LR	V02	10GLR20101621	module mau TenGigE0/0/CPU0/19	10GBASE-LR SFP+ Module for SMF
5379	AGG-HCMQ1212	A9K-24X10GE-1G-TR,	V04,	FOC2423N669	module 0/1/CPU0	24X10G/1G Packet Transport Optimized LC
5380	AGG-HCMQ1212	SFP-10G-LR	V02	10GLR20101636	module mau TenGigE0/1/CPU0/0	10GBASE-LR SFP+ Module for SMF
5381	AGG-HCMQ1212	SFP-10G-LR	V02	10GLR20101622	module mau TenGigE0/1/CPU0/1	10GBASE-LR SFP+ Module for SMF
5382	AGG-HCMQ1212	SFP-10G-LR	V02	10GLR20101633	module mau TenGigE0/1/CPU0/2	10GBASE-LR SFP+ Module for SMF
5383	AGG-HCMQ1212	SFP-10G-LR	V02	10GLR20101634	module mau TenGigE0/1/CPU0/3	10GBASE-LR SFP+ Module for SMF
5384	AGG-HCMQ1212	SFP-10G-LR	V02	10GLR20101635	module mau TenGigE0/1/CPU0/4	10GBASE-LR SFP+ Module for SMF
5385	AGG-HCMQ1212	SFP-10G-LR	V02	10GLR20101631	module mau TenGigE0/1/CPU0/6	10GBASE-LR SFP+ Module for SMF
5386	AGG-HCMQ1212	SFP-10G-ER	V02	10GER2010190028	module mau TenGigE0/1/CPU0/16	10GBASE-ER 1550nm SMF 40KM
5387	AGG-HCMQ1212	SFP-10G-LR	V02	10GLR20102892	module mau TenGigE0/1/CPU0/17	10GBASE-LR SFP+ Module for SMF
5388	AGG-HCMQ1212	PWR-2KW-DC-V2,	V03,	ART2418Y029	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
5389	AGG-HCMQ1212	PWR-2KW-DC-V2,	V03,	ART2028Y0EV	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
5390	AGG-HCMQ1212	PWR-2KW-DC-V2,	V03,	ART2028Y0EY	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
5391	AGG-HCMQ1212	ASR-9006-DC-V2,	V02,	FOX2038G7GM	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
5392	AGG-HCMQ1211	A9K-RSP440-TR,	V09,	FOC2035P02E	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5393	AGG-HCMQ1211	A9K-RSP440-TR,	V09,	FOC2035NZP4	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5394	AGG-HCMQ1211	ASR-9006-FAN-V2,	V01,	FOC2035NS4U	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
5395	AGG-HCMQ1211	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
5396	AGG-HCMQ1211	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
5397	AGG-HCMQ1211	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
5398	AGG-HCMQ1211	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
5399	AGG-HCMQ1211	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
5400	AGG-HCMQ1211	N/A,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
5401	AGG-HCMQ1211	ASR-9006-FAN-V2,	V01,	FOC2035NS4Q	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
5402	AGG-HCMQ1211	N/A,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
5403	AGG-HCMQ1211	N/A,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
5404	AGG-HCMQ1211	N/A,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
5405	AGG-HCMQ1211	N/A,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
5406	AGG-HCMQ1211	N/A,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
5407	AGG-HCMQ1211	N/A,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
5408	AGG-HCMQ1211	A9K-4T16GE-TR,	V02,	FOC2031NGMM	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
5409	AGG-HCMQ1211	GLC-LH-SMD	V01	FC1611127253	module mau GigabitEthernet0/0/CPU0/6	1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM
5410	AGG-HCMQ1211	LT-COPPER-SFP,	1.,	LTCGSFP160800184	GigabitEthernet0/0/0/14	Non-Cisco OEM SFP 1G Pluggable Optics Module
5411	AGG-HCMQ1211	SFP-10G-ER	V02	FC1611131117	module mau TenGigE0/0/CPU0/16	10GBASE-ER 1550nm SMF 40KM
5412	AGG-HCMQ1211	SFP-10G-LR	V02	FC1611130136	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
5413	AGG-HCMQ1211	SFP-10G-LR	V02	FC1611130067	module mau TenGigE0/0/CPU0/18	10GBASE-LR SFP+ Module for SMF
5414	AGG-HCMQ1211	SFP-10G-LR	V02	FC1611130051	module mau TenGigE0/0/CPU0/19	10GBASE-LR SFP+ Module for SMF
5415	AGG-HCMQ1211	A9K-24X10GE-1G-TR,	V04,	FOC2423N67A	module 0/1/CPU0	24X10G/1G Packet Transport Optimized LC
5416	AGG-HCMQ1211	SFP-10G-LR,	N/A,	10GLR20051082	TenGigE0/1/0/0	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5417	AGG-HCMQ1211	SFP-10G-LR,	N/A,	10GLR20051059	TenGigE0/1/0/1	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5418	AGG-HCMQ1211	SFP-10G-LR,	N/A,	10GLR20051078	TenGigE0/1/0/3	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5419	AGG-HCMQ1211	SFP-10G-LR,	N/A,	10GLR20051068	TenGigE0/1/0/5	Non-Cisco ModuleTek SFP+ 10G Pluggable Optics Module
5420	AGG-HCMQ1211	SFP-10G-ER	V02	10GER2010190011	module mau TenGigE0/1/CPU0/16	10GBASE-ER 1550nm SMF 40KM
5421	AGG-HCMQ1211	SFP-10G-LR	V02	10GLR20102883	module mau TenGigE0/1/CPU0/17	10GBASE-LR SFP+ Module for SMF
5422	AGG-HCMQ1211	PWR-2KW-DC-V2,	V03,	DTM202501L1	power-module 0/PS0/M0/SP	2kW DC V2 Power Module
5423	AGG-HCMQ1211	PWR-2KW-DC-V2,	V03,	DTM202501LR	power-module 0/PS0/M1/SP	2kW DC V2 Power Module
5424	AGG-HCMQ1211	PWR-2KW-DC-V2,	V03,	ART2418Y028	power-module 0/PS0/M2/SP	2kW DC V2 Power Module
5425	AGG-HCMQ1211	ASR-9006-DC-V2,	V02,	FOX2037G9W9	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
5426	AGG-HCMQ1113	A9K-RSP440-TR,	V09,	FOC2035NZTS	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5427	AGG-HCMQ1113	A9K-RSP440-TR,	V09,	FOC2035NZS0	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
5428	AGG-HCMQ1113	ASR-9006-FAN-V2,	V01,	FOC2034NNEV	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
5429	AGG-HCMQ1113	N/A,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
5430	AGG-HCMQ1113	N/A,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
5431	AGG-HCMQ1113	N/A,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
5432	AGG-HCMQ1113	N/A,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
5433	AGG-HCMQ1113	N/A,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
